"1","부안군 변산면","세븐일레븐 변산반도점세븐일레븐 변산반도점 주말오후 알바 급구","16:00~01:00","시급8,350","17분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트","0명 (10명 미만)","3개월~6개월","주말","2019년 5월 10일(금) ~ 2019년 5월 18일(토)
D-DAY 4 ","전북 부안군 변산면 변산해변로 19-3<U+00A0>세븐일레븐 변산반도점<U+00A0>전북 부안군 변산면"
"1","전주시 덕진동1","(주)드림물류일당 최대 13만원 야간물류센터 일당아르바이트 大모집","20:00~06:00","일급130,000","47분전","무관(신입+경력)","성별무관","20세(2000년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직, 계약직, 파견직, 인턴직","00명 (100명 미만)","3개월~6개월 (기간협의가능)","월~일","2019년 5월 13일(월) ~ 상시모집","전북 전주시 덕진구 덕진광장로 3<U+00A0>(시외버스덕진간이정류소)<U+00A0>전북 전주시 덕진구 덕진동1가"
"1","군산시 미장동","웅진씽크빅 군산동부지국유아초등 방문학습교사 1명 /집중타임 근무교사 1명","15:00~21:00","월급1,500,000","48분전","무관(신입+경력)","성별무관","연령무관 ","대학(2,3년)졸업 이상","위촉직(프리랜서)","1명","1년이상","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 2019년 5월 31일(금)","전라북도 군산시 수송로 289<U+00A0>정원빌딩 2층(동행한의원 옆,본죽위)<U+00A0>전북 군산시 미장동"
"1","전주시 전체","운전가능한 신체건강한 누구나가능합니다택배취업의 모든것 저희와함께 상의하세요 [서울,경기 전국가","07:30~19:00","월급5,000,000","48분전","무관(신입+경력)","성별무관","22세(1998년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","정규직, 계약직","3명","1년이상 (수습기간있음)","월~토","2019년 5월 14일(화) ~ 상시모집","거주지인근지역<U+00A0>직영물류센터<U+00A0>전북 전주시 완산구 전체"
"1","군산시 수송동","GS25수송사랑점평일오후 근무자 구합니다","17:00~24:00","시급8,350","49분전","무관(신입+경력)","성별무관","24세(1996년생) ~ 50세(1970년생) 미성년자 불가","학력무관","아르바이트","1명","6개월~1년","주5일","2019년 5월 12일(일) ~ 상시모집","전북 군산시 수송안6길 12<U+00A0>수송 사랑점<U+00A0>전북 군산시 수송동"
"1","전주시 전체","지방현지면접가능/초보및여성동반입사환영【운전만 할 수 있으면 月500만원 수익보장】 【소화물 택배","07:30~18:00","월급5,000,000","49분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 파견직","2명","1년이상","월~토","2019년 5월 14일(화) ~ 상시모집","근무 차량 제공(지방 현지 면접가능)<U+00A0>근무 차량 제공(지방 현지 면접가능)<U+00A0>전북 전주시 완산구 전체"
"1","전주시 인후동1","아파트 위주배송/ 차량없이 /동반입사【 배 송 직 & 신 입 우 대 】【선착순2명】【 아파트 & 동반","08:00~18:00","월급5,000,000","51분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","계약직, 파견직, 위촉직(프리랜서)","2명","1년이상","월~토","2019년 5월 14일(화) ~ 2019년 6월 2일(일)","전주시 덕진구<U+00A0>인후동 1가<U+00A0>전북 전주시 덕진구 인후동1가"
"1","전주시 송천동1","아파트 위주배송/ 차량없이 /동반입사【 배 송 직 & 신 입 우 대 】【선착순2명】【 아파트 & 동반","08:00~18:00","월급5,000,000","51분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","계약직, 파견직, 위촉직(프리랜서)","2명","1년이상","월~토","2019년 5월 14일(화) ~ 2019년 6월 2일(일)","전주시 덕진구<U+00A0>송천동1가<U+00A0>전북 전주시 덕진구 송천동1가"
"1","익산시 영등동","아파트 위주배송/ 차량없이 /동반입사【 배 송 직 & 신 입 우 대 】【선착순2명】【 아파트 & 동반","08:00~18:00","월급5,000,000","51분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","계약직, 파견직, 위촉직(프리랜서)","2명","1년이상","월~토","2019년 5월 14일(화) ~ 2019년 6월 2일(일)","익산시<U+00A0>영등동<U+00A0>전북 익산시 영등동"
"1","군산시 전체","(주) 씨아이 로지스남,여 홈쇼핑 택배 ( 상,하차,중분류,소화물 ) 현금 최고단가","19:00~07:20","일급120,000","53분전","무관(신입+경력)","성별무관","20세(2000년생) ~ 55세(1965년생) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직, 계약직","20명","1개월~3개월","월~금 (요일협의가능)","2019년 5월 13일(월) ~ 상시모집","CJ 대한통운 터미널<U+00A0>123<U+00A0>전북 군산시 전체"
"1","전주시 금암동","CJ,롯데,한진,로젠【택배기사모집】【월500이상가능자리배정】【2종보통,여성,","07:00~18:00","월급5,000,000","55분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","정규직, 계약직, 파견직, 위촉직(프리랜서)","8명","6개월~1년","주6일","2019년 5월 14일(화) ~ 상시모집","거주지 근처 배정<U+00A0>전국 희망지역 배정<U+00A0>전북 전주시 덕진구 금암동"
"1","전주시 서노송동","인바운드/최고복리[lgu+ 정규직/주5일] 전주시청/면접비지급","09:00~18:00","월급2,500,000","56분전","무관(신입+경력)","성별무관","연령무관 ","고등학교 졸업 이상","정규직","00명 (100명 미만)","1년이상","월~금","2019년 5월 12일(일) ~ 2019년 5월 24일(금)","전북 전주시 완산구 기린대로 213<U+00A0>(대우빌딩)<U+00A0>전북 전주시 완산구 서노송동"
"1","전주시 서노송동","-[전주] LG유플러스 고객센터[전주] LG유플러스 고객센터 CS상담원","09:00~18:00","월급2,500,000","57분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","정규직, 계약직","00명 (100명 미만)","1년이상","월~금","2019년 5월 14일(화) ~ 상시모집","전북 전주시 완산구 기린대로 213<U+00A0>(대우빌딩)<U+00A0>전북 전주시 완산구 서노송동"
"1","전주시 평화동1","동주카페[최저시급/월~토 오후] 동주카페 아르바이트 구함_전주시 평","16:00~23:00","시급8,350","57분전","경력(1년 이상)","성별무관","25세(1995년생) ~ 38세(1982년생) 미성년자 불가","고등학교 졸업 이상","아르바이트","1명","3개월~6개월 (수습기간있음, 기간협의가능)","월~토","2019년 5월 14일(화) ~ 2019년 5월 26일(일)","전북 전주시 완산구 평화16길 12<U+00A0>(평화동1가)평화16길12<U+00A0>전북 전주시 완산구 평화동1가"
"1","군산시 경장동","우민회관√ 홀직원 및 알바구함 (10~14, 17~22시)","10:00~15:00","시급8,350","57분전","무관(신입+경력)","성별무관","연령무관 ","학력무관","아르바이트, 정규직, 계약직","0명 (10명 미만)","1년이상","월~일","2019년 5월 14일(화) ~ 상시모집","전북 군산시 번영로 158-20<U+00A0>(우민회관)<U+00A0>전북 군산시 경장동"
"1","전주시 송천동2","GK(구 가구코리아)[GK 배송·및 설치,A/S직원구함] 40세이하,1종보통면허소지자","08:30~19:00","월급2,150,000","57분전","무관(신입+경력)","남자","20세(2000년생) ~ 40세(1980년생) 미성년자 불가","학력무관","정규직","0명 (10명 미만)","1년이상 (수습기간있음, 기간협의가능)","월~토","2019년 4월 16일(화) ~ 2019년 5월 16일(목)
D-DAY 2 ","전북 전주시 덕진구 동부대로 989<U+00A0>GK(구 가구코리아)<U+00A0>전북 전주시 덕진구 송천동2가"
"1","김제시 신풍동","마중 한식당【 추가모집 】 홀서빙 주5일 18시~20시 식당유경험자환영 시","18:00~20:00","시급8,350","57분전","무관(신입+경력)","성별무관","20세 이상(2000년 이후 출생자) 고연령자 가능 미성년자 불가","학력무관","아르바이트, 정규직","0명 (10명 미만)","1년이상 (기간협의가능)","주5일 (요일협의가능)","2019년 5월 14일(화) ~ 상시모집","전북 김제시 금성로 96<U+00A0>(신풍동)<U+00A0>전북 김제시 신풍동"
"1","전주시 금암동","지입X선납금X아웃소싱X고금리X냉동차X#택배물류업계1위-상세모집내용보시면선택이쉬워집니다.#","07:00~18:00","월급4,000,000","57분전","무관(신입+경력)","성별무관","25세(1995년생) ~ 60세(1960년생) 고연령자 가능 미성년자 불가","학력무관","계약직, 위촉직(프리랜서)","00명 (100명 미만)","1년이상 (수습기간있음)","월~토","2019년 5월 14일(화) ~ 상시모집","전북 전주시 덕진구 가리내로 12<U+00A0>지점<U+00A0>전북 전주시 덕진구 금암동"
"1","전주시 고사동","전주객사점(롭스)전주객사점에서 즐겁게 일하실 주말 오후 PT","15:00~22:30","시급8,350","58분전","무관(신입+경력)","성별무관","21세(1999년생) ~ 26세(1994년생) 미성년자 불가","학력무관","아르바이트","1명","3개월~6개월","주말","2019년 5월 13일(월) ~ 상시모집","전북 전주시 완산구 고사동 36<U+00A0>1층 롭스<U+00A0>전북 전주시 완산구 고사동"
